,#YY,MM,DD,hh,mm,WSP,GST,WVHT,DPD,APD,MWD,PRES,ATMP,DEWP,Wave_Size,Wind_Speed
13798,2021,4,15,1,40,6.7,8.8,1.67,17.39,6.43,275,1015.9,12.9,7.8,Small (<2 ft),Moderate (3-19 mph)
13804,2021,4,15,2,40,6.1,7.7,1.68,16.0,6.86,222,1016.1,12.8,7.5,Small (<2 ft),Moderate (3-19 mph)
13810,2021,4,15,3,40,5.7,7.9,1.43,16.0,6.2,243,1016.5,12.8,7.8,Small (<2 ft),Moderate (3-19 mph)
13816,2021,4,15,4,40,5.6,7.4,1.48,17.39,6.42,272,1017.0,12.8,7.5,Small (<2 ft),Moderate (3-19 mph)
13822,2021,4,15,5,40,6.6,9.2,1.54,16.0,6.83,256,1017.2,12.8,7.9,Small (<2 ft),Moderate (3-19 mph)
13828,2021,4,15,6,40,6.2,8.2,1.44,16.0,6.39,250,1016.7,12.8,8.0,Small (<2 ft),Moderate (3-19 mph)
13834,2021,4,15,7,40,4.8,6.7,1.6,16.0,6.87,217,1016.6,12.9,7.6,Small (<2 ft),Moderate (3-19 mph)
13840,2021,4,15,8,40,5.5,7.9,1.7,16.0,7.33,246,1016.3,12.9,7.4,Small (<2 ft),Moderate (3-19 mph)
13846,2021,4,15,9,40,4.4,6.1,1.54,16.0,6.67,255,1015.8,12.9,7.4,Small (<2 ft),Moderate (3-19 mph)
13852,2021,4,15,10,40,4.5,6.6,1.5,16.0,6.69,240,1015.4,12.9,7.6,Small (<2 ft),Moderate (3-19 mph)
13858,2021,4,15,11,40,4.1,5.6,1.42,16.0,6.76,236,1015.4,12.9,7.3,Small (<2 ft),Moderate (3-19 mph)
13864,2021,4,15,12,40,2.4,4.0,1.48,16.0,6.95,241,1015.5,12.7,7.3,Small (<2 ft),Ideal(<3 mph)
13870,2021,4,15,13,40,2.6,4.5,1.4,16.0,7.11,238,1016.0,12.7,7.4,Small (<2 ft),Ideal(<3 mph)
13876,2021,4,15,14,40,3.2,4.7,1.49,16.0,7.43,241,1016.8,13.0,7.7,Small (<2 ft),Moderate (3-19 mph)
13882,2021,4,15,15,40,4.8,6.0,1.4,16.0,7.23,252,1017.0,13.4,8.4,Small (<2 ft),Moderate (3-19 mph)
13888,2021,4,15,16,40,4.0,5.3,1.4,16.0,7.26,227,1017.2,13.3,7.9,Small (<2 ft),Moderate (3-19 mph)
13894,2021,4,15,17,40,5.0,6.8,1.39,16.0,7.54,244,1017.7,13.3,8.7,Small (<2 ft),Moderate (3-19 mph)
13900,2021,4,15,18,40,5.7,7.2,1.34,16.0,7.04,236,1017.8,13.3,8.8,Small (<2 ft),Moderate (3-19 mph)
13906,2021,4,15,19,40,6.2,8.2,1.32,16.0,6.73,233,1017.4,13.4,9.4,Small (<2 ft),Moderate (3-19 mph)
13912,2021,4,15,20,40,6.9,8.4,1.29,14.81,6.78,253,1016.7,13.3,9.3,Small (<2 ft),Moderate (3-19 mph)
13918,2021,4,15,21,40,7.1,8.7,1.35,16.0,6.0,232,1016.3,13.2,9.9,Small (<2 ft),Moderate (3-19 mph)
13924,2021,4,15,22,40,6.8,8.4,1.34,14.81,6.02,267,1016.0,13.3,9.8,Small (<2 ft),Moderate (3-19 mph)
13930,2021,4,15,23,40,7.7,9.0,1.43,16.0,5.98,235,1015.7,13.2,10.1,Small (<2 ft),Moderate (3-19 mph)
13936,2021,4,16,0,40,7.9,9.4,1.27,16.0,5.41,280,1015.4,13.0,10.0,Small (<2 ft),Moderate (3-19 mph)
13942,2021,4,16,1,40,7.4,8.7,1.4,14.81,5.88,267,1015.5,12.9,10.3,Small (<2 ft),Moderate (3-19 mph)
13948,2021,4,16,2,40,6.9,8.5,1.41,14.81,5.98,289,1015.8,12.7,10.4,Small (<2 ft),Moderate (3-19 mph)
13954,2021,4,16,3,40,6.2,7.5,1.44,16.0,5.87,235,1016.4,12.5,10.2,Small (<2 ft),Moderate (3-19 mph)
13960,2021,4,16,4,40,5.3,7.0,1.29,14.81,6.06,251,1016.5,12.7,10.3,Small (<2 ft),Moderate (3-19 mph)
13966,2021,4,16,5,40,5.9,7.8,1.44,16.0,6.59,199,1016.3,12.8,10.3,Small (<2 ft),Moderate (3-19 mph)
13972,2021,4,16,6,40,4.2,5.6,1.3,13.79,6.3,251,1016.1,13.0,10.4,Small (<2 ft),Moderate (3-19 mph)
13978,2021,4,16,7,40,4.7,6.5,1.31,16.0,6.67,225,1015.7,12.9,10.4,Small (<2 ft),Moderate (3-19 mph)
13984,2021,4,16,8,40,4.4,6.1,1.35,14.81,6.92,210,1015.4,12.9,10.4,Small (<2 ft),Moderate (3-19 mph)
13990,2021,4,16,9,40,4.1,5.5,1.32,13.79,6.94,246,1014.6,12.8,10.2,Small (<2 ft),Moderate (3-19 mph)
13996,2021,4,16,10,40,5.3,6.4,1.4,14.81,7.06,236,1014.2,12.9,10.3,Small (<2 ft),Moderate (3-19 mph)
14002,2021,4,16,11,40,5.6,6.9,1.17,16.0,6.14,212,1013.7,13.0,10.4,Small (<2 ft),Moderate (3-19 mph)
14008,2021,4,16,12,40,5.7,7.0,1.26,13.79,6.17,283,1013.8,13.2,10.7,Small (<2 ft),Moderate (3-19 mph)
14014,2021,4,16,13,40,5.3,6.5,1.2,14.81,5.7,239,1014.0,13.3,10.3,Small (<2 ft),Moderate (3-19 mph)
14020,2021,4,16,14,40,4.9,6.2,1.18,16.0,5.89,214,1014.4,13.2,10.3,Small (<2 ft),Moderate (3-19 mph)
14026,2021,4,16,15,40,4.0,5.6,1.21,14.81,6.38,239,1014.7,13.2,10.4,Small (<2 ft),Moderate (3-19 mph)
14032,2021,4,16,16,40,4.1,5.5,1.25,14.81,6.41,222,1014.7,13.3,10.3,Small (<2 ft),Moderate (3-19 mph)
14038,2021,4,16,17,40,4.6,6.0,1.23,14.81,6.05,219,1014.9,13.4,10.1,Small (<2 ft),Moderate (3-19 mph)
14044,2021,4,16,18,40,5.8,6.9,1.28,14.81,6.13,226,1014.6,13.5,10.2,Small (<2 ft),Moderate (3-19 mph)
14050,2021,4,16,19,40,5.7,7.0,1.17,16.0,5.51,225,1014.4,13.5,10.5,Small (<2 ft),Moderate (3-19 mph)
14056,2021,4,16,20,40,5.8,7.2,1.16,14.81,5.77,250,1014.3,13.5,10.6,Small (<2 ft),Moderate (3-19 mph)
14062,2021,4,16,21,40,6.3,8.2,1.25,14.81,5.88,255,1014.1,13.5,10.8,Small (<2 ft),Moderate (3-19 mph)
14068,2021,4,16,22,40,7.3,9.6,1.22,14.81,5.38,237,1013.7,13.5,10.9,Small (<2 ft),Moderate (3-19 mph)
14074,2021,4,16,23,40,8.6,10.2,1.4,16.0,5.18,216,1013.3,13.4,11.0,Small (<2 ft),Moderate (3-19 mph)
14080,2021,4,17,0,40,8.4,10.2,1.52,14.81,5.55,238,1013.4,13.4,11.0,Small (<2 ft),Moderate (3-19 mph)
14086,2021,4,17,1,40,7.4,9.4,1.5,16.0,5.51,197,1013.7,13.3,11.2,Small (<2 ft),Moderate (3-19 mph)
14092,2021,4,17,2,40,7.5,9.0,1.6,16.0,5.5,264,1014.1,13.2,10.9,Small (<2 ft),Moderate (3-19 mph)
14098,2021,4,17,3,40,7.0,8.5,1.55,6.25,5.59,292,1014.7,13.0,10.8,Small (<2 ft),Moderate (3-19 mph)
14104,2021,4,17,4,40,6.4,8.2,1.68,6.25,5.57,288,1015.3,13.0,10.4,Small (<2 ft),Moderate (3-19 mph)
14110,2021,4,17,5,40,6.7,9.0,1.58,6.25,5.64,288,1015.3,13.0,10.4,Small (<2 ft),Moderate (3-19 mph)
14116,2021,4,17,6,40,6.6,8.2,1.57,16.0,5.83,197,1015.3,12.9,10.4,Small (<2 ft),Moderate (3-19 mph)
14122,2021,4,17,7,40,6.8,8.5,1.65,7.14,5.93,292,1015.4,12.9,10.4,Small (<2 ft),Moderate (3-19 mph)
14128,2021,4,17,8,40,6.1,7.9,1.59,16.0,6.26,204,1015.0,12.7,10.0,Small (<2 ft),Moderate (3-19 mph)
14134,2021,4,17,9,40,4.3,6.0,1.62,7.14,6.08,291,1014.5,12.7,9.9,Small (<2 ft),Moderate (3-19 mph)
14140,2021,4,17,10,40,3.1,4.9,1.5,7.14,6.01,295,1014.4,12.6,9.6,Small (<2 ft),Moderate (3-19 mph)
14146,2021,4,17,11,40,3.3,6.1,1.6,7.69,6.32,288,1014.3,12.5,9.5,Small (<2 ft),Moderate (3-19 mph)
14152,2021,4,17,12,40,3.1,6.5,1.72,7.14,6.37,292,1014.4,12.4,9.4,Small (<2 ft),Moderate (3-19 mph)
14158,2021,4,17,13,40,3.3,5.0,1.69,7.14,6.32,288,1014.7,12.6,9.6,Small (<2 ft),Moderate (3-19 mph)
14164,2021,4,17,14,40,3.5,5.4,1.65,7.69,6.41,293,1015.2,12.5,9.4,Small (<2 ft),Moderate (3-19 mph)
14170,2021,4,17,15,40,3.0,5.0,1.66,7.69,6.43,289,1015.5,12.7,9.6,Small (<2 ft),Ideal(<3 mph)
14176,2021,4,17,16,40,1.8,3.7,1.59,7.69,6.46,285,1015.5,12.9,9.4,Small (<2 ft),Ideal(<3 mph)
14182,2021,4,17,17,40,0.6,1.8,1.51,7.14,6.62,288,1015.5,13.2,9.5,Small (<2 ft),Ideal(<3 mph)
14188,2021,4,17,18,40,2.0,3.3,1.57,7.69,6.62,281,1015.3,13.3,9.4,Small (<2 ft),Ideal(<3 mph)
14194,2021,4,17,19,40,4.0,6.0,1.43,7.69,6.71,283,1015.1,13.2,9.9,Small (<2 ft),Moderate (3-19 mph)
14200,2021,4,17,20,40,5.0,6.8,1.41,7.69,6.56,290,1014.6,13.0,10.1,Small (<2 ft),Moderate (3-19 mph)
14206,2021,4,17,21,40,5.5,6.8,1.36,14.81,6.49,218,1014.2,13.2,10.5,Small (<2 ft),Moderate (3-19 mph)
14212,2021,4,17,22,40,6.1,7.6,1.29,12.9,6.25,277,1013.7,13.6,11.1,Small (<2 ft),Moderate (3-19 mph)
14218,2021,4,17,23,40,6.7,8.1,1.31,14.81,5.93,247,1013.2,13.9,11.6,Small (<2 ft),Moderate (3-19 mph)
14224,2021,4,18,0,40,6.5,8.0,1.24,14.81,5.63,205,1013.2,14.3,12.2,Small (<2 ft),Moderate (3-19 mph)
14230,2021,4,18,1,40,7.0,8.6,1.39,14.81,5.84,234,1013.4,13.7,12.1,Small (<2 ft),Moderate (3-19 mph)
14236,2021,4,18,2,40,7.3,9.0,1.37,14.81,5.58,234,1013.8,13.7,12.0,Small (<2 ft),Moderate (3-19 mph)
14242,2021,4,18,3,40,5.5,7.0,1.4,13.79,5.58,241,1014.3,13.5,11.8,Small (<2 ft),Moderate (3-19 mph)
14248,2021,4,18,4,40,3.9,4.9,1.44,7.14,5.68,300,1015.2,13.6,11.9,Small (<2 ft),Moderate (3-19 mph)
14254,2021,4,18,5,40,3.7,4.6,1.49,16.0,5.94,202,1015.3,13.9,12.2,Small (<2 ft),Moderate (3-19 mph)
14260,2021,4,18,6,40,3.3,4.5,1.4,7.14,5.81,290,1015.1,13.8,12.0,Small (<2 ft),Moderate (3-19 mph)
14266,2021,4,18,7,40,5.0,7.0,1.47,7.14,6.0,291,1014.8,13.6,11.9,Small (<2 ft),Moderate (3-19 mph)
14272,2021,4,18,8,40,5.2,6.7,1.53,7.14,6.14,287,1014.6,13.4,11.9,Small (<2 ft),Moderate (3-19 mph)
14278,2021,4,18,9,40,5.2,6.8,1.65,7.69,6.42,290,1014.7,13.5,12.0,Small (<2 ft),Moderate (3-19 mph)
14284,2021,4,18,10,40,4.7,6.2,1.51,7.69,6.28,294,1014.9,13.3,11.9,Small (<2 ft),Moderate (3-19 mph)
14290,2021,4,18,11,40,5.3,6.5,1.63,8.33,6.57,286,1014.7,13.4,12.0,Small (<2 ft),Moderate (3-19 mph)
14296,2021,4,18,12,40,4.1,5.3,1.61,7.69,6.46,292,1015.1,14.1,12.8,Small (<2 ft),Moderate (3-19 mph)
14302,2021,4,18,13,40,4.6,5.8,1.58,7.69,6.54,287,1015.5,14.3,12.7,Small (<2 ft),Moderate (3-19 mph)
14308,2021,4,18,14,40,4.5,5.9,1.53,7.69,6.41,291,1016.1,14.4,12.7,Small (<2 ft),Moderate (3-19 mph)
14314,2021,4,18,15,40,4.1,5.4,1.46,14.81,6.46,213,1016.2,14.6,13.0,Small (<2 ft),Moderate (3-19 mph)
14320,2021,4,18,16,40,4.4,5.7,1.52,7.69,6.56,285,1016.3,14.5,13.0,Small (<2 ft),Moderate (3-19 mph)
14326,2021,4,18,17,40,4.9,6.2,1.48,14.81,6.63,192,1016.3,14.9,13.2,Small (<2 ft),Moderate (3-19 mph)
14332,2021,4,18,18,40,4.6,5.8,1.36,16.0,6.38,199,1016.1,15.3,13.6,Small (<2 ft),Moderate (3-19 mph)
14338,2021,4,18,19,40,4.4,5.8,1.3,7.69,6.42,286,1015.8,15.0,14.0,Small (<2 ft),Moderate (3-19 mph)
14344,2021,4,18,20,40,4.5,5.4,1.31,13.79,6.73,260,1015.4,16.8,13.3,Small (<2 ft),Moderate (3-19 mph)
14350,2021,4,18,21,40,5.7,6.9,1.29,14.81,6.97,212,1014.7,18.5,11.1,Small (<2 ft),Moderate (3-19 mph)
14356,2021,4,18,22,40,5.5,6.8,1.27,7.69,6.39,291,1014.1,19.2,9.9,Small (<2 ft),Moderate (3-19 mph)
14362,2021,4,18,23,40,5.6,6.4,1.32,14.81,6.68,248,1013.7,19.9,8.8,Small (<2 ft),Moderate (3-19 mph)
14368,2021,4,19,0,40,6.4,8.2,1.27,14.81,6.57,244,1013.7,17.9,12.6,Small (<2 ft),Moderate (3-19 mph)
14374,2021,4,19,1,40,8.6,10.3,1.33,13.79,5.9,262,1013.9,17.4,12.8,Small (<2 ft),Moderate (3-19 mph)
14380,2021,4,19,2,40,8.6,10.6,1.4,13.79,5.61,288,1014.5,17.0,12.2,Small (<2 ft),Moderate (3-19 mph)
14386,2021,4,19,3,40,9.9,12.6,1.55,13.79,5.48,273,1014.8,17.5,10.6,Small (<2 ft),Moderate (3-19 mph)
14392,2021,4,19,4,40,8.1,10.2,1.62,13.79,5.54,251,1015.4,16.7,11.7,Small (<2 ft),Moderate (3-19 mph)
14398,2021,4,19,5,40,7.3,9.6,1.56,12.9,5.53,284,1015.4,16.9,11.5,Small (<2 ft),Moderate (3-19 mph)
14404,2021,4,19,6,40,8.2,10.6,1.54,12.9,5.43,287,1015.3,16.1,12.3,Small (<2 ft),Moderate (3-19 mph)
14410,2021,4,19,7,40,5.6,8.9,1.4,12.9,5.69,259,1016.1,15.1,12.7,Small (<2 ft),Moderate (3-19 mph)
14416,2021,4,19,8,40,4.4,5.8,1.49,14.81,5.61,248,1015.9,14.8,12.7,Small (<2 ft),Moderate (3-19 mph)
14422,2021,4,19,9,40,5.3,6.5,1.51,12.9,5.96,272,1015.6,14.7,12.9,Small (<2 ft),Moderate (3-19 mph)
14428,2021,4,19,10,40,4.6,6.2,1.56,21.05,6.02,147,1015.7,14.8,12.9,Small (<2 ft),Moderate (3-19 mph)
14434,2021,4,19,11,40,4.8,6.1,1.59,5.88,6.18,291,1015.8,14.9,12.9,Small (<2 ft),Moderate (3-19 mph)
14440,2021,4,19,12,40,5.2,6.3,1.48,13.79,5.93,218,1015.5,14.8,13.0,Small (<2 ft),Moderate (3-19 mph)
14446,2021,4,19,13,40,2.6,3.9,1.37,6.25,5.83,289,1015.9,14.8,13.1,Small (<2 ft),Ideal(<3 mph)
14452,2021,4,19,14,40,3.0,3.7,1.44,12.9,6.25,273,1016.6,15.1,13.4,Small (<2 ft),Ideal(<3 mph)
14458,2021,4,19,15,40,4.1,5.4,1.54,7.14,6.41,292,1016.7,15.2,13.5,Small (<2 ft),Moderate (3-19 mph)
14464,2021,4,19,16,40,4.1,4.9,1.44,21.05,6.33,230,1016.5,15.2,13.5,Small (<2 ft),Moderate (3-19 mph)
14470,2021,4,19,17,40,4.8,6.1,1.42,12.12,6.3,280,1016.9,15.2,13.5,Small (<2 ft),Moderate (3-19 mph)
14476,2021,4,19,18,40,5.1,6.6,1.5,12.12,6.43,276,1016.9,14.2,13.2,Small (<2 ft),Moderate (3-19 mph)
14482,2021,4,19,19,40,6.1,7.4,1.47,11.43,6.49,270,1016.6,13.9,13.2,Small (<2 ft),Moderate (3-19 mph)
14488,2021,4,19,20,40,6.4,7.9,1.48,7.14,6.16,293,1016.2,13.6,12.9,Small (<2 ft),Moderate (3-19 mph)
14494,2021,4,19,21,40,6.5,7.9,1.44,7.14,6.04,298,1015.5,13.6,12.8,Small (<2 ft),Moderate (3-19 mph)
14500,2021,4,19,22,40,6.7,8.1,1.48,7.14,6.21,294,1014.9,14.4,13.2,Small (<2 ft),Moderate (3-19 mph)
14506,2021,4,19,23,40,6.4,7.8,1.38,7.14,5.83,296,1014.2,15.1,13.4,Small (<2 ft),Moderate (3-19 mph)
14512,2021,4,20,0,40,7.6,9.2,1.39,7.14,5.7,294,1014.0,15.2,13.6,Small (<2 ft),Moderate (3-19 mph)
14518,2021,4,20,1,40,8.2,9.6,1.33,6.67,5.37,304,1014.0,14.9,13.3,Small (<2 ft),Moderate (3-19 mph)
14524,2021,4,20,2,40,7.7,9.3,1.57,6.67,5.46,296,1014.1,14.7,13.3,Small (<2 ft),Moderate (3-19 mph)
14530,2021,4,20,3,40,7.5,9.1,1.51,7.14,5.31,294,1014.7,14.2,12.7,Small (<2 ft),Moderate (3-19 mph)
14536,2021,4,20,4,40,7.0,8.7,1.65,7.14,5.64,299,1015.2,13.7,12.3,Small (<2 ft),Moderate (3-19 mph)
14542,2021,4,20,5,40,7.1,8.8,1.62,7.69,5.51,295,1015.3,13.4,12.1,Small (<2 ft),Moderate (3-19 mph)
14548,2021,4,20,6,40,6.9,8.8,1.93,7.14,6.01,301,1015.0,12.8,11.5,Small (<2 ft),Moderate (3-19 mph)
14554,2021,4,20,7,40,6.7,8.5,1.87,7.69,6.02,297,1014.8,12.6,11.1,Small (<2 ft),Moderate (3-19 mph)
14560,2021,4,20,8,40,4.8,6.9,1.99,7.69,6.17,293,1014.4,12.4,10.6,Small (<2 ft),Moderate (3-19 mph)
14566,2021,4,20,9,40,5.2,7.7,1.87,7.14,6.14,297,1013.7,12.4,10.7,Small (<2 ft),Moderate (3-19 mph)
14572,2021,4,20,10,40,4.9,7.2,2.0,8.33,6.51,295,1013.2,12.2,10.4,Small (<2 ft),Moderate (3-19 mph)
14578,2021,4,20,11,40,5.5,8.0,1.73,7.69,6.28,288,1013.0,12.4,10.3,Small (<2 ft),Moderate (3-19 mph)
14584,2021,4,20,12,40,5.6,7.2,1.77,8.33,6.57,286,1013.1,12.7,10.6,Small (<2 ft),Moderate (3-19 mph)
14590,2021,4,20,13,40,4.4,7.5,1.85,8.33,6.38,286,1013.6,12.3,9.9,Small (<2 ft),Moderate (3-19 mph)
14596,2021,4,20,14,40,3.4,6.1,1.89,7.69,6.71,287,1014.2,12.3,9.6,Small (<2 ft),Moderate (3-19 mph)
14602,2021,4,20,15,40,2.9,4.6,1.97,8.33,6.67,288,1014.5,12.5,10.0,Small (<2 ft),Ideal(<3 mph)
14608,2021,4,20,16,40,4.7,7.0,1.86,8.33,6.72,292,1014.6,12.7,10.1,Small (<2 ft),Moderate (3-19 mph)
14614,2021,4,20,17,40,4.6,6.8,1.77,7.69,6.41,284,1014.8,12.9,10.3,Small (<2 ft),Moderate (3-19 mph)
14620,2021,4,20,18,40,4.4,6.8,1.85,7.69,6.77,289,1014.8,13.1,10.2,Small (<2 ft),Moderate (3-19 mph)
14626,2021,4,20,19,40,3.8,5.4,2.0,9.09,6.95,284,1014.1,13.5,10.6,Small (<2 ft),Moderate (3-19 mph)
14632,2021,4,20,20,40,3.7,5.3,2.13,9.09,7.37,283,1013.6,13.5,10.4,Ideal (3-9 ft),Moderate (3-19 mph)
14638,2021,4,20,21,40,3.8,5.6,1.68,9.09,6.77,279,1012.8,13.7,10.6,Small (<2 ft),Moderate (3-19 mph)
14644,2021,4,20,22,40,4.3,5.7,1.57,10.0,6.68,273,1012.4,13.6,10.6,Small (<2 ft),Moderate (3-19 mph)
14650,2021,4,20,23,40,4.0,6.7,1.56,9.09,6.57,277,1011.9,13.7,10.8,Small (<2 ft),Moderate (3-19 mph)
14656,2021,4,21,0,40,4.6,7.0,1.6,8.33,6.76,284,1011.7,14.1,11.4,Small (<2 ft),Moderate (3-19 mph)
14662,2021,4,21,1,40,3.6,6.0,1.56,9.09,6.5,290,1011.4,14.1,11.3,Small (<2 ft),Moderate (3-19 mph)
14668,2021,4,21,2,40,4.7,6.6,1.64,9.09,6.6,287,1011.7,14.1,11.1,Small (<2 ft),Moderate (3-19 mph)
14674,2021,4,21,3,40,3.5,5.2,1.74,9.09,6.66,292,1012.2,14.1,11.2,Small (<2 ft),Moderate (3-19 mph)
14680,2021,4,21,4,40,5.2,6.8,1.72,9.09,6.63,299,1012.8,14.4,11.7,Small (<2 ft),Moderate (3-19 mph)
14686,2021,4,21,5,40,4.2,7.1,1.69,9.09,6.54,296,1013.1,14.0,10.7,Small (<2 ft),Moderate (3-19 mph)
14692,2021,4,21,6,40,4.2,6.0,1.93,9.09,6.92,295,1013.2,14.2,10.9,Small (<2 ft),Moderate (3-19 mph)
14698,2021,4,21,7,40,6.4,8.7,1.94,8.33,6.45,286,1013.4,13.3,10.7,Small (<2 ft),Moderate (3-19 mph)
14704,2021,4,21,8,40,5.4,8.1,2.22,9.09,7.05,287,1013.0,13.0,9.8,Ideal (3-9 ft),Moderate (3-19 mph)
14710,2021,4,21,9,40,5.3,8.2,2.05,10.0,7.04,291,1012.6,12.8,9.4,Ideal (3-9 ft),Moderate (3-19 mph)
14716,2021,4,21,10,40,6.6,9.2,2.29,10.81,7.2,288,1012.5,12.8,9.4,Ideal (3-9 ft),Moderate (3-19 mph)
14722,2021,4,21,11,40,6.7,8.7,2.27,8.33,7.14,280,1012.3,12.8,8.9,Ideal (3-9 ft),Moderate (3-19 mph)
14728,2021,4,21,12,40,7.4,10.1,2.34,8.33,7.17,287,1012.3,12.9,8.5,Ideal (3-9 ft),Moderate (3-19 mph)
14734,2021,4,21,13,40,5.8,8.7,2.32,10.81,7.1,280,1012.8,13.1,8.4,Ideal (3-9 ft),Moderate (3-19 mph)
14740,2021,4,21,14,40,5.9,8.4,2.18,7.69,6.67,289,1013.3,13.3,8.3,Ideal (3-9 ft),Moderate (3-19 mph)
14746,2021,4,21,15,40,6.5,8.3,2.19,7.69,6.9,285,1013.6,13.5,9.0,Ideal (3-9 ft),Moderate (3-19 mph)
14752,2021,4,21,16,40,5.8,7.2,2.12,10.81,6.84,281,1013.9,13.4,9.1,Ideal (3-9 ft),Moderate (3-19 mph)
14758,2021,4,21,17,40,6.1,7.8,2.29,7.14,6.86,287,1014.2,13.4,10.0,Ideal (3-9 ft),Moderate (3-19 mph)
14764,2021,4,21,18,40,6.5,8.0,2.06,10.81,6.67,285,1014.3,13.3,10.0,Ideal (3-9 ft),Moderate (3-19 mph)
14770,2021,4,21,19,40,5.5,7.1,2.11,10.81,6.73,280,1014.1,13.5,9.7,Ideal (3-9 ft),Moderate (3-19 mph)
14776,2021,4,21,20,40,7.4,8.9,1.99,10.0,6.31,282,1014.0,13.2,10.2,Small (<2 ft),Moderate (3-19 mph)
14782,2021,4,21,21,40,6.9,8.9,1.93,9.09,6.39,282,1013.6,13.2,10.1,Small (<2 ft),Moderate (3-19 mph)
14788,2021,4,21,22,40,6.4,8.1,2.01,10.0,6.57,279,1013.2,12.6,10.3,Ideal (3-9 ft),Moderate (3-19 mph)
14794,2021,4,21,23,40,6.8,8.4,1.87,10.0,6.68,280,1012.5,13.3,9.8,Small (<2 ft),Moderate (3-19 mph)
14800,2021,4,22,0,40,6.2,8.2,1.88,10.81,6.63,282,1012.4,13.0,10.3,Small (<2 ft),Moderate (3-19 mph)
14806,2021,4,22,1,40,5.7,7.9,1.98,11.43,6.94,273,1012.5,13.0,10.0,Small (<2 ft),Moderate (3-19 mph)
14812,2021,4,22,2,40,7.5,9.8,1.95,11.43,6.86,282,1012.5,13.2,9.8,Small (<2 ft),Moderate (3-19 mph)
14818,2021,4,22,3,40,6.0,8.4,1.81,12.12,6.72,287,1013.1,13.1,9.4,Small (<2 ft),Moderate (3-19 mph)
14824,2021,4,22,4,40,5.0,8.0,1.95,10.81,7.16,284,1013.8,13.1,9.3,Small (<2 ft),Moderate (3-19 mph)
14830,2021,4,22,5,40,5.1,7.0,1.81,11.43,6.89,281,1013.9,13.2,9.6,Small (<2 ft),Moderate (3-19 mph)
14836,2021,4,22,6,40,4.0,6.3,1.8,10.81,7.17,286,1013.9,12.9,9.6,Small (<2 ft),Moderate (3-19 mph)
14842,2021,4,22,7,40,5.4,8.5,1.85,10.81,7.45,284,1014.2,13.0,9.9,Small (<2 ft),Moderate (3-19 mph)
14848,2021,4,22,8,40,4.0,6.0,1.94,11.43,7.67,286,1013.6,12.5,10.1,Small (<2 ft),Moderate (3-19 mph)
14854,2021,4,22,9,40,3.1,4.8,1.77,11.43,7.24,278,1013.6,12.7,9.5,Small (<2 ft),Moderate (3-19 mph)
14860,2021,4,22,10,40,4.6,6.3,1.74,11.43,7.51,276,1013.4,12.5,10.0,Small (<2 ft),Moderate (3-19 mph)
14866,2021,4,22,11,40,3.6,5.0,1.78,10.81,7.49,279,1013.4,12.3,10.3,Small (<2 ft),Moderate (3-19 mph)
14872,2021,4,22,12,40,3.6,5.4,1.67,10.81,7.28,279,1013.6,12.2,10.5,Small (<2 ft),Moderate (3-19 mph)
14878,2021,4,22,13,40,4.0,6.1,1.83,10.0,7.66,279,1014.1,12.5,10.3,Small (<2 ft),Moderate (3-19 mph)
14884,2021,4,22,14,40,5.4,6.6,1.6,10.81,7.17,272,1014.6,12.6,10.2,Small (<2 ft),Moderate (3-19 mph)
14892,2021,4,22,16,40,5.1,7.0,1.51,10.0,6.99,283,1015.7,999.0,999.0,Small (<2 ft),Moderate (3-19 mph)
14898,2021,4,22,17,40,5.0,6.4,1.66,10.81,7.15,287,1016.0,12.7,10.4,Small (<2 ft),Moderate (3-19 mph)
14904,2021,4,22,18,40,5.5,7.0,1.73,11.43,7.1,287,1015.8,13.2,10.1,Small (<2 ft),Moderate (3-19 mph)
14910,2021,4,22,19,40,5.5,7.1,1.79,10.81,7.23,280,1015.4,13.4,10.2,Small (<2 ft),Moderate (3-19 mph)
14916,2021,4,22,20,40,6.2,7.5,1.81,10.81,7.16,284,1015.3,13.5,10.4,Small (<2 ft),Moderate (3-19 mph)
14922,2021,4,22,21,40,6.5,8.1,1.69,10.81,7.1,286,1014.8,13.4,10.3,Small (<2 ft),Moderate (3-19 mph)
14928,2021,4,22,22,40,7.0,8.5,1.6,10.81,6.61,291,1014.5,13.5,10.6,Small (<2 ft),Moderate (3-19 mph)
14934,2021,4,22,23,40,6.7,7.7,1.63,10.81,6.78,281,1014.4,13.5,10.5,Small (<2 ft),Moderate (3-19 mph)
14940,2021,4,23,0,40,6.4,8.0,1.54,10.0,6.56,281,1014.3,13.5,10.3,Small (<2 ft),Moderate (3-19 mph)
14946,2021,4,23,1,40,6.4,7.7,1.53,11.43,6.35,263,1014.2,13.5,10.6,Small (<2 ft),Moderate (3-19 mph)
14952,2021,4,23,2,40,5.9,7.3,1.55,10.81,6.39,282,1014.5,13.5,10.3,Small (<2 ft),Moderate (3-19 mph)
14958,2021,4,23,3,40,5.4,7.1,1.57,10.81,6.72,282,1015.0,13.5,9.7,Small (<2 ft),Moderate (3-19 mph)
14964,2021,4,23,4,40,5.7,7.2,1.65,10.81,6.93,288,1015.3,13.5,9.8,Small (<2 ft),Moderate (3-19 mph)
