Beach_ID,Beach_Name,Latitude,Longitude,Sunrise,Sunset,Weather_Description,Temperature,Water_Temperature,Cloud_Cover,Wind_Speed,Wave_Height
198,Del Mar City Beach,32.97695929,-117.269502,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
199,Torrey Pines State Beach,32.93778126,-117.2617343,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
200,Black's Beach,32.89147257,-117.2559886,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
201,La Jolla Shores,32.88563453,-117.2535424,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
202,La Jolla Cove,32.85038249,-117.2730244,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
203,Shell Beach,35.17215991,-120.70133,06:39 AM,04:56 PM,Clear,54,51,0,9,3.6
204,Children's Pool Beach,32.84769091,-117.2781184,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
205,Marine Street Beach,32.83785649,-117.2816841,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
206,Windansea Beach,32.83123002,-117.2813634,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
207,La Jolla Strand Park,32.86158261,-117.2560868,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
208,Tourmaline Surfing Park,32.80545903,-117.2625367,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
209,Pacific Beach,32.79393428,-117.2568115,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
210,Mission Beach,32.77304026,-117.25171,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
211,Ocean Beach City Beach,32.74163262,-117.2544577,06:20 AM,04:47 PM,Clear,60,59,0,7,2.6
212,Coronado Municipal Beach,32.68946424,-117.1868348,06:20 AM,04:47 PM,Clear,61,58,0,6,3.3
